sport,bucket,fills,usd,capital_usd,avg_price,won_pct,fills_won_pct,edge_pts,roi_after_fee,ci_lo,ci_hi
hockey,"[0.8, 0.85)",61692,7192932.5,7200893.5,0.8209770917892456,0.8113678097724915,0.8008007407188416,-0.00960928201675415,-0.012776317740458686,-0.07772898837185958,0.04600174473728775
hockey,"[0.85, 0.9)",64613,8313926.0,8318173.0,0.877993643283844,0.8748623728752136,0.8618853688240051,-0.003131270408630371,-0.0039331245162683185,-0.03812246282316324,0.026589760674726296
hockey,"[0.9, 0.925)",29007,3504367.5,3506038.25,0.9140443801879883,0.9299401640892029,0.9240183234214783,0.0158957839012146,0.01693012895940511,-0.008794392478719543,0.03963866769826936
hockey,"[0.925, 0.95)",35308,5219016.0,5220349.5,0.9392918944358826,0.9313559532165527,0.940325140953064,-0.007935941219329834,-0.008829344967543895,-0.053916684462526177,0.024503836573488542
hockey,"[0.95, 0.96)",10611,1676368.625,1676596.0,0.9580996036529541,0.9679816961288452,0.9683347344398499,0.009882092475891113,0.010175576269840114,-0.013885735096046209,0.027170270417983755
hockey,"[0.96, 0.97)",3906,1007417.125,1007559.0625,0.9659699201583862,0.9576532244682312,0.9659498333930969,-0.00831669569015503,-0.008724710953337905,-0.05017908332118766,0.020945493040858677
hockey,"[0.97, 0.98)",10029,2568153.5,2568491.25,0.9739480018615723,0.9699702262878418,0.9713829755783081,-0.003977775573730469,-0.004204284310864473,-0.02464411584431295,0.01129912957237844
hockey,"[0.98, 0.99)",11101,4774158.0,4774334.0,0.985910177230835,0.9821862578392029,0.9800018072128296,-0.00372391939163208,-0.00381062921582541,-0.013003752734720654,0.004341709825747847
hockey,"[0.99, 1.0)",18574,13775851.0,13775957.0,0.99631667137146,0.9953243732452393,0.9931625127792358,-0.0009922981262207031,-0.0009980995807863545,-0.005410918855957001,0.001984734410825504
other,"[0.5, 0.55)",6810,570623.875,572946.625,0.5238116383552551,0.5737339854240417,0.5323054194450378,0.04992234706878662,0.08951165829654378,-0.2526445145727992,0.3757277894403405
other,"[0.55, 0.6)",5443,412052.84375,414851.125,0.5710314512252808,0.47312742471694946,0.5399596095085144,-0.0979040265083313,-0.17501327218325488,-0.41694091476757944,0.1293560857895893
other,"[0.6, 0.65)",5497,473251.21875,476273.5625,0.6276246309280396,0.5140221118927002,0.5399308800697327,-0.11360251903533936,-0.1855995394947334,-0.4078584336935818,0.08809340517413826
other,"[0.65, 0.7)",4443,710482.5,714503.375,0.6752846837043762,0.43122050166130066,0.6819716691970825,-0.24406418204307556,-0.3698164181138549,-0.6356225010290677,0.10135588445907642
other,"[0.7, 0.75)",3585,380382.625,381183.1875,0.7247390151023865,0.6026172041893005,0.7182705998420715,-0.12212181091308594,-0.17248781489624784,-0.47134301360669806,0.16295318301480577
